1.000,1.000,1.000,1.000,1.000,1.000,84.823,100.245,104.561,98.049,89.589
1.000,1.000,1.000,1.000,1.000,1.000,87.442,95.753,99.006,93.413,87.175
1.000,1.000,1.000,1.000,1.000,1.000,91.419,101.874,105.892,101.535,95.479
1.000,1.000,1.000,1.000,1.000,1.000,91.096,102.322,106.074,100.072,91.699
1.000,1.000,1.000,1.000,1.000,1.000,86.522,100.865,121.153,121.426,111.161
