1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.954,0.000,0.000,0.000,83.056,99.664,107.124,104.760,45.055,56.827,61.749,15.814,29.813,16.562,0.020,0.525,-0.851,43.378,0.000,0.767
1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.939,0.000,0.000,0.000,92.654,38.911,52.811,59.506,117.894,124.226,120.753,17.283,30.393,15.356,0.049,0.521,-0.852,43.447,0.000,0.445
1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.020,0.000,0.000,0.000,88.635,58.306,69.949,73.865,90.922,99.471,99.214,17.182,31.057,16.231,0.042,0.383,-0.923,45.328,0.000,0.644
1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.964,0.000,0.000,0.000,88.533,109.647,116.431,113.539,45.620,57.634,62.831,15.541,28.750,15.596,-0.022,0.322,-0.946,43.719,0.000,0.667
1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.944,0.000,0.000,0.000,86.285,43.533,58.378,68.635,110.388,117.562,117.210,16.756,31.454,16.301,-0.025,0.329,-0.943,43.142,0.000,0.462
2.000,0.000,1.000,1.000,0.000,0.000,0.000,0.970,1.002,0.000,0.000,43.003,90.413,97.613,103.301,91.428,93.628,95.450,12.605,25.241,19.708,-0.075,0.456,-0.886,49.309,0.000,1.000
2.000,0.000,1.000,1.000,0.000,0.000,0.000,1.000,1.060,0.000,0.000,44.596,90.213,105.591,107.888,92.049,110.301,104.513,27.819,32.484,20.330,-0.048,0.325,-0.944,51.051,0.000,1.000
2.000,0.000,1.000,1.000,0.000,0.000,0.000,1.003,1.048,0.000,0.000,43.320,95.413,119.974,118.780,93.992,122.130,116.419,32.742,36.148,18.529,-0.022,0.405,-0.914,49.554,0.000,1.000
2.000,0.000,1.000,1.000,0.000,0.000,0.000,0.980,1.025,0.000,0.000,41.496,91.879,106.588,110.342,91.213,107.321,105.358,34.032,43.532,17.823,-0.035,0.380,-0.924,53.975,0.000,0.970
2.000,0.000,1.000,1.000,0.000,0.000,0.000,0.973,1.016,0.000,0.000,40.955,91.117,102.768,108.135,93.807,102.089,103.069,20.207,36.094,17.727,-0.034,0.412,-0.909,52.310,0.000,1.000
3.000,0.000,1.000,1.000,1.000,0.000,0.000,0.990,1.041,0.973,0.000,38.791,63.388,88.495,99.272,29.355,96.171,93.076,90.551,77.327,34.184,-0.125,0.271,-0.954,58.139,0.000,0.619
3.000,0.000,1.000,1.000,1.000,0.000,0.000,0.993,1.044,0.977,0.000,38.223,62.268,88.606,99.275,28.740,97.175,92.624,92.060,76.559,38.126,-0.149,0.194,-0.969,59.950,0.000,0.582
3.000,0.000,1.000,1.000,1.000,0.000,0.000,0.996,1.042,0.971,0.000,38.522,63.948,88.758,98.275,30.305,93.875,89.423,86.225,71.443,33.733,-0.134,0.235,-0.963,52.672,0.000,0.660
3.000,0.000,1.000,1.000,1.000,0.000,0.000,0.984,1.038,0.973,0.000,38.573,62.057,98.379,101.083,28.570,104.663,94.123,95.947,76.928,34.576,-0.178,0.099,-0.979,72.833,0.000,0.708
3.000,0.000,1.000,1.000,1.000,0.000,0.000,0.991,1.045,0.977,0.000,36.940,59.786,95.876,98.949,27.911,103.879,93.890,96.431,77.743,35.101,-0.187,0.157,-0.970,58.695,0.000,0.650
4.000,0.000,1.000,1.000,1.000,1.000,0.000,0.934,0.980,0.924,0.848,39.494,66.298,101.536,89.924,30.628,71.636,93.611,42.227,89.161,88.297,-0.233,0.387,-0.892,58.325,0.000,0.000
4.000,0.000,1.000,1.000,1.000,1.000,0.000,0.877,0.907,0.855,0.785,40.225,66.458,99.142,77.496,29.892,68.183,83.497,39.557,82.385,86.238,-0.219,0.435,-0.872,61.510,0.000,0.000
4.000,0.000,1.000,1.000,1.000,1.000,0.000,0.973,1.024,0.975,0.889,42.001,68.768,104.885,99.889,30.380,72.851,105.213,43.960,101.442,98.942,-0.196,0.232,-0.952,111.865,0.000,0.000
4.000,0.000,1.000,1.000,1.000,1.000,0.000,1.006,1.062,1.008,0.913,41.327,68.825,105.911,93.514,31.293,74.863,102.319,45.118,101.571,104.025,-0.237,0.168,-0.957,137.894,0.000,0.000
4.000,0.000,1.000,1.000,1.000,1.000,0.000,0.948,1.028,0.997,0.936,44.544,72.516,109.637,91.578,31.900,76.045,94.767,45.797,91.224,91.695,-0.178,0.387,-0.904,59.335,0.000,0.000
5.000,1.000,1.000,1.000,1.000,1.000,0.913,0.996,1.063,1.020,0.940,121.526,155.370,168.973,181.115,42.174,69.124,105.559,30.603,73.426,44.192,-0.191,0.332,-0.923,107.205,0.000,0.000
5.000,1.000,1.000,1.000,1.000,1.000,0.937,0.935,1.007,0.990,0.925,119.968,156.836,173.123,185.401,45.065,73.421,108.294,31.644,73.556,43.987,-0.111,0.422,-0.900,246.381,0.000,0.000
5.000,1.000,1.000,1.000,1.000,1.000,0.845,0.957,0.993,0.945,0.872,103.235,137.070,151.729,166.113,43.320,71.081,107.893,31.144,74.031,44.263,-0.110,0.415,-0.903,253.648,0.000,0.000
5.000,1.000,1.000,1.000,1.000,1.000,0.857,0.968,1.024,0.979,0.909,108.417,142.255,155.141,169.492,42.304,67.105,103.547,28.175,70.595,43.483,-0.102,0.413,-0.905,304.974,0.000,0.000
5.000,1.000,1.000,1.000,1.000,1.000,0.912,0.952,0.999,0.950,0.871,113.552,147.522,160.465,173.213,42.299,67.464,102.324,28.618,69.522,42.090,-0.064,0.408,-0.910,355.084,0.000,0.000
