label, thumb, index, middle, ring, Pinky, tip_thumb, tip_index, tip_middle, tip_ring, tip_pinky, tip_thumb_index, tip_thumb_middle, tip_thumb_ring, tip_thumb_pinky, tip_index_middle, tip_index_ring, tip_index_pinky, tip_middle_ring, tip_middle_pinky, tip_ring_pinky, dip_thumb, dip_index, dip_middle, dip_ring, dip_pinky, dip_thumb_index, dip_thumb_middle, dip_thumb_ring, dip_thumb_pinky, dip_index_middle, dip_index_ring, dip_index_pinky, dip_middle_ring, dip_middle_pinky, dip_ring_pinky, pip_thumb, pip_index, pip_middle, pip_ring, pip_pinky, pip_thumb_index, pip_thumb_middle, pip_thumb_ring, pip_thumb_pinky, pip_index_middle, pip_index_ring, pip_index_pinky, pip_middle_ring, pip_middle_pinky, pip_ring_pinky, mcp_thumb, mcp_index, mcp_middle, mcp_ring, mcp_pinky, mcp_thumb_index, mcp_thumb_middle, mcp_thumb_ring, mcp_thumb_pinky, mcp_index_middle, mcp_index_ring, mcp_index_pinky, mcp_middle_ring, mcp_middle_pinky, mcp_ring_pinky, angle_thumb_index, angle_thumb_middle, angle_thumb_ring, angle_thumb_pinky, angle_index_middle, angle_index_ring, angle_index_pinky, angle_middle_ring, angle_middle_pinky, angle_ring_pinky, angle_thumb, angle_index, angle_middle, angle_ring, angle_pinky, palm_dir_x, palm_dir_y, palm_dir_z, palm_sphere_radius, palm_grab, palm_pinch, palm_norm_x, palm_norm_y, palm_norm_z, rotation_x, rotation_y, rotation_z, translation_x, translation_y, translation_z, tip_diff_thumb_x, tip_diff_thumb_y, tip_thumb_z, tip_diff_index_x, tip_diff_index_y, tip_diff_index_z, tip_diff_middle_x, tip_diff_middle_y, tip_diff_middle_z, tip_diff_ring_x, tip_diff_ring_y, tip_diff_ring_z, tip_diff_pinky_x, tip_diff_pinky_y, tip_diff_pinky_z
25.0,1.0,0.0,0.0,0.0,1.0,1.2133781600519751,0.76430439267637018,0.71686765571724176,0.66182680129466775,1.0147659798850404,0.49284144913427841,0.57286028784107557,0.64472143147966343,0.98027816209537666,0.080474621551635872,0.15542667705496954,0.70879912464556094,0.078917147269236765,0.6904496321793453,0.65065932440767504,2.6549436104173174,3.0513314367753885,2.588360709527787,2.1433283672923404,1.9596659784326098,0.91707795517063473,0.9409110285019916,0.95608525100200104,0.99732631464884225,0.24457834450428995,0.49056303772457083,0.71701765950303331,0.25184077848489578,0.48521331876856394,0.23664569679901939,1.3575881543423607,1.4930512051422404,1.4299398120714537,1.2889992603292406,1.1585616112885762,0.51616986936874076,0.59470564446178154,0.6978070295932387,1.0515825970609447,0.12388092639820937,0.29730012636756759,0.72648497934539813,0.1783918054659939,0.62980477538101498,0.47879960773390667,1.2379170078058597,1.0045216009709907,0.95856553741285433,0.8837156202092078,1.0316321469039778,0.43521219789897453,0.52217455421434278,0.61972988385986927,1.0292636294978035,0.09153172474966359,0.19734234950909296,0.72933842297894691,0.11136652701998549,0.69217603278679729,0.61831635809257213,141.38288383798587,135.71208171354235,124.98619852776446,62.383086260694469,5.7188773714120096,16.552643501851968,143.9765542601971,11.072668004917025,146.83153576722202,146.37259828141592,85.282349009841681,88.973684619413703,88.689852693359242,84.423295627361682,62.662580162852329,0.1169932447373867,0.78770434111356735,-0.60427310317754745,51.098303318023682,0.0,0.0,0.038429992506280541,-0.61162356287240982,-0.78965009748935699,0.0,0.0,0.0,2.073596715927124,3.4682412147521973,6.2907552719116211,-4.0133514404296875,-0.3898162841796875,-7.3841590881347656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.845489501953125,1.974822998046875,-5.7195930480957031
25.0,1.0,0.0,0.0,0.0,1.0,0.88232798803260759,0.45930834916170288,0.44875971031006773,0.43166787051294231,0.89816488096227343,0.4895323613751188,0.56886064161277183,0.64397201418386718,0.96227844986851241,0.079666512245402055,0.15631681444359091,0.68951220997636187,0.080432821957721126,0.67504222573351824,0.64048252833691866,1.9188239672915233,1.6445653846180028,1.3601729809248202,1.2854533971600643,1.5748053237048643,0.91707795517063473,0.94091107387887452,0.95608529637888395,0.99732631464884225,0.24457834166823478,0.4905630490687915,0.71701765950303331,0.25184078699306139,0.48521334145700545,0.2366457081432401,0.86858173077329937,0.97258404702326573,0.95085949780330825,0.88670920884277327,1.0124685040654493,0.52715078510614122,0.60575794468619537,0.70747097438655815,1.0613308271521833,0.12402472107446351,0.29633697113266111,0.71410573857065218,0.17735798538114511,0.61902021525124096,0.47408064907360209,0.84692279598440623,0.63646066449261629,0.62362125218231601,0.5918048202290942,0.91210422772967914,0.42529952759770506,0.51191402998121405,0.61227136964521378,1.0148811652446041,0.090975025010888749,0.1976652421393558,0.71292921479489524,0.11200217243538413,0.67917313438808913,0.61109287972710025,143.07485317653953,137.27595768440162,126.92980911081432,54.611513888606851,6.0054251514351993,16.180292964484373,144.97872230390371,10.40109957989416,147.41996851704965,146.04784669204392,80.933854433239716,89.572141525621987,89.528479541352695,86.016775345631075,60.129755627088493,0.10854177456349134,0.75012249499559402,-0.65223973244428635,50.849415302276611,0.0,0.0,-0.015302254352718592,-0.65471353381872177,-0.75553164631128311,0.0,0.0,0.0,1.3161603212356567,-1.7142899036407471,0.26461806893348694,0.35848236083984375,0.01568603515625,0.2169647216796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98166656494140625,-5.1977996826171875,-13.124359130859375
25.0,1.0,0.0,0.0,0.0,1.0,0.81568894598303843,0.35729549202810335,0.35256369286432487,0.33897485240755887,0.79831284669719604,0.51376329009618804,0.59508660733913699,0.66688362075868246,1.0031038977488183,0.083345775042692818,0.15994991691945892,0.68567651679008235,0.08007645475264856,0.6683342666953308,0.6389884980523145,2.0004347583386264,1.2471872432311737,0.91894150657226081,0.9241329425171394,1.330160240766193,0.91707792113797248,0.94091107387887463,0.95608526234622193,0.99732632599306292,0.24457835017640034,0.49056303772457083,0.71701764248670219,0.25184079266517173,0.48521331876856394,0.2366456769466331,0.73487784695278746,0.74893088526663687,0.71843444825778646,0.65506070146244122,0.8722727457274233,0.5015561511006722,0.57869043299804301,0.67271431172853902,1.0046491047184762,0.12340133107372442,0.29563843610240997,0.69054233724233405,0.17773137390224017,0.59351514095685776,0.44990844794735529,0.75752469627667052,0.48881651475674792,0.47671912393008764,0.44380268685481017,0.79858797752897559,0.46102444069474757,0.548070748802295,0.64063642145446265,1.0148936203725989,0.093476617961963035,0.20010014491701852,0.69656343183754732,0.11177988978407651,0.65990641502679981,0.59698003836762803,133.2828105295587,128.34529409931318,118.42175323533667,69.572076366865403,5.0002646310985046,15.274433576282734,145.20833448077934,10.309870984306119,146.77423048008561,146.52492857538016,92.773130170715973,89.825889883477132,89.333584362254612,86.919480467096633,59.73370454674437,0.18452484905719757,0.73133983463048935,-0.65642751753330231,53.271113395690918,0.0,0.0,0.047739238012582064,-0.6737123504281044,-0.7373088002204895,0.0,0.0,0.0,-0.94015395641326904,-0.10250374674797058,0.87641757726669312,-0.14756011962890625,1.58758544921875,-0.2586822509765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30831146240234375,0.1084136962890625,0.57201862335205078
25.0,1.0,0.0,0.0,0.0,1.0,1.0230013099001585,0.70453904839605741,0.71522147144561177,0.68695444847727694,1.1455456739597798,0.35103415740947885,0.40951705917207715,0.47545639096576764,0.80613909754732838,0.076032159406177954,0.13531236457556373,0.63798049742532814,0.073930882461416311,0.6281737421814757,0.58843625752250139,1.5378862296686742,3.0575531475305606,2.9171019696019744,2.7544215123858304,2.719868282485022,0.78980453363159864,0.8103300519342963,0.82339841270755998,0.85891596532534564,0.21063540942858117,0.42248198458338554,0.61750891757847359,0.216889968954498,0.41787473352992721,0.20380367296826024,1.0568324322767852,1.4376093659527269,1.4370267675932935,1.3712609347969253,1.4317092666543447,0.5135192178588337,0.590722334797253,0.67642912216907858,0.97536551016262008,0.11339040492938897,0.26687280032836797,0.64181250790591537,0.1604707449206243,0.55520371251005918,0.42336700412215839,1.0314364204909994,0.94755524091826826,0.95511262805182251,0.91821013965446441,1.2078709727751802,0.34735155558423175,0.42358626932105381,0.51456750457689493,0.91154769899823429,0.083667901126876956,0.17467853591749724,0.65382099116683479,0.10471156636273041,0.6253150316068562,0.55591467922299143,136.28493309432588,126.79149948766886,117.83549931585425,48.918835522025411,11.66303252434102,21.116951779102251,143.84287892040351,9.9484809795656908,144.72031234194003,145.10358499212072,68.63917241775826,76.144165494748052,71.529384040522075,68.674614696248284,76.972677686354359,0.16596798971295357,0.75605027377605438,-0.63266708701848984,43.752847671508789,0.0,0.020814198767766356,-0.13401202298700809,-0.61830279976129532,-0.77397894859313965,0.0,0.0,0.0,0.68423581123352051,-1.7407004833221436,-1.1807550191879272,-3.055023193359375,3.2559051513671875,-11.893592834472656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.19256591796875,2.096343994140625,-8.7677497863769531
25.0,1.0,0.0,0.0,0.0,1.0,0.92439473358945767,0.53051049126203542,0.5311354492891488,0.51041915371229651,0.99961457131040399,0.41733231998043335,0.48054189549807319,0.5496176875657256,0.87828443535562306,0.069067699206464356,0.13635852365344739,0.68230444529422973,0.075930540275864281,0.67499275107720802,0.63797975130189433,1.5214324662673411,2.1042773814702338,1.9059492252091079,1.7927298215016303,1.9273726545752587,0.8788997176786475,0.90174069353029562,0.91628322444318377,0.95580737431522311,0.23439648099096577,0.47014076317473552,0.68716804824905808,0.24135659148912092,0.46501379366486983,0.22679410325591384,0.90484407203637029,1.1052927308227223,1.0942064760427155,1.0314826135586406,1.1657611750772612,0.48932864404712323,0.56824197848464897,0.66789622744974242,1.0255564484827933,0.12021509844982663,0.28609782130613964,0.6875623991160974,0.17140968036620924,0.59303468228728917,0.45184336334580322,0.89497749294550366,0.72481787537566478,0.72230040702835663,0.68947635188949752,1.0264457895178567,0.32747654760653278,0.40642709543964967,0.508165601602517,0.93665464100237472,0.081716702870641561,0.18270606280044716,0.6954285859130227,0.10868975557409272,0.66670741807588507,0.59745612615533716,140.48632417922605,134.67453841257696,125.30207172498906,39.756808243426086,8.7433182729833003,19.173357417751653,139.60771425760498,10.60248760085028,142.38064299458321,141.64628496068553,65.196534241150161,81.468119514080939,79.969883368692777,76.499694770293786,65.456139486218589,0.10655248817056417,0.71703753620386124,-0.68862660229206085,46.930745124816895,0.0,0.0,-0.1349190017208457,-0.67548230290412903,-0.72416364401578903,0.0,0.0,0.0,-1.1597886085510254,-3.3904554843902588,-4.9154257774353027,-1.2414627075195312,0.763275146484375,-2.7010078430175781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2618675231933594,-0.4165802001953125,-8.7978801727294922
25.0,1.0,0.0,0.0,0.0,1.0,0.83144162120388176,0.53781057208400707,0.59236338405990641,0.5773516021837326,0.90389731341026047,0.41519221049561528,0.45289081581500218,0.50858657652363259,0.87039856579304309,0.057832680970722354,0.10196380142731593,0.68575199657778052,0.07177128429316755,0.70445540632547676,0.65407518667644349,1.5429719968386162,1.6046416996317847,1.4113812877941589,1.3793280629989444,1.6310538218093271,0.87889970633442682,0.90174068218607495,0.91628323578740456,0.95580738565944401,0.23439649800729687,0.47014076884684591,0.68716803123272685,0.24135658014490019,0.46501375963220759,0.22679406922325168,0.79969415906790942,0.89531330158679379,0.88284444843042797,0.84154575003600929,1.0265911622154824,0.47606834809599163,0.55472855019381162,0.66280461965155291,1.0210791562373995,0.12291262510004097,0.29048186131242826,0.68726366197103606,0.17247841162506078,0.59139864883892312,0.44662348462774826,0.7904373531656923,0.6542502791686936,0.68609700107588767,0.66284477494067939,0.9179742269537523,0.32944150083067247,0.39513633231424905,0.49409129238375049,0.9343930289436172,0.072135746974278964,0.16556703005693654,0.69625656023550753,0.10997768180344886,0.68534353459847874,0.60376029502377093,121.21717378525176,112.04679446595799,102.16301896332928,38.988273650468962,15.494177197024735,26.851780310268882,122.47613645118331,11.691450593599916,124.72291351828066,121.12012106601412,61.378002579985946,61.515218092203732,57.849625892500313,53.315196491217662,67.851526101729803,0.13496027886867523,0.72658535838127136,-0.67345716804265976,47.447355270385742,0.0,0.011904633603990078,-0.18906689062714577,-0.64837276190519333,-0.73734767735004425,0.0,0.0,0.0,-1.7223716974258423,-0.96393942832946777,-3.0427088737487793,-0.80812835693359375,1.8549957275390625,-7.5824432373046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28421783447265625,6.0801544189453125,-13.1546630859375
25.0,1.0,0.0,0.0,0.0,1.0,0.72187837041825265,0.5548341477422003,0.59040388436596769,0.55799615188687191,0.87600994585101288,0.53471223414348179,0.57948796278457637,0.61641386023154821,0.84323342477692731,0.046170048324534335,0.098325465471833906,0.67932191695731103,0.072908472704742336,0.68639885526467115,0.6368106668717799,1.3558838565886326,1.8041097307854379,1.5919455342050965,1.4716021762083409,1.5988477185143131,0.83088414632901253,0.85247726924459699,0.86622530765866956,0.90359020990120864,0.22159105656577857,0.44445629600393471,0.6496270156354671,0.22817092012928961,0.43960938127122701,0.21440398507953634,0.7149251060347791,0.94587475059040782,0.93855129919579605,0.87256046804756027,1.011661945370699,0.5950765208351747,0.67566241030241703,0.74866442204960415,1.0210490016889144,0.12196316710365254,0.28283915984386954,0.72966323014105172,0.16824879300890769,0.6364149490398312,0.49676377629503843,0.69577856210159195,0.68298522929247019,0.70622796134450549,0.66339951242731188,0.90262054491528354,0.5233250055100086,0.58714936189491562,0.64625034433907735,0.9419536781247233,0.067256611011301565,0.1634663101038682,0.72522941208178915,0.10955651726531594,0.70525173680488573,0.62402079212980588,148.8002285124515,137.42822138402141,127.7089458649106,53.739074189127251,15.249970933605212,25.374540166389359,118.94908823549126,10.331524604965765,124.63765738951328,124.57168629986742,94.852179136138972,56.63511537834767,54.322100844226838,51.868464241039653,72.919579399845333,0.042915257159620523,0.57398570328950882,-0.81769812852144241,48.96730375289917,0.033137095393612981,0.0,0.13406236656010151,-0.81435608863830566,-0.56461545079946518,0.0,0.0,0.0,0.59600663185119629,0.88646888732910156,-1.2952196598052979,1.7121124267578125,0.530609130859375,0.717620849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.895599365234375,-1.666717529296875,-6.5331954956054688
25.0,1.0,0.0,0.0,0.0,1.0,0.869610314673816,0.54805762171682204,0.57167543573533863,0.55063057572735408,0.95475189670640992,0.36877963262580615,0.41385991914691034,0.47681714419375232,0.82011257000821591,0.063287923785978306,0.12189324362786322,0.68489570771566843,0.076209698870648157,0.68318563526768961,0.63859526673852096,1.5287968429730352,1.9848787115114805,1.7653708839552968,1.6394427890974468,1.7741922439902051,0.86449558625866374,0.88696220282622662,0.90126634628469748,0.94014272980884128,0.23055499603337978,0.46243570606180251,0.67590614685692718,0.23740104322815139,0.45739275185066219,0.22307718351405206,0.88915755269622587,1.0532365974899642,1.0463767361878054,0.9816767810999385,1.0986632959717193,0.49169381904141019,0.57808682862872418,0.67709982391920165,1.0320408699514925,0.12252314237853756,0.28639836631994031,0.70012408544045235,0.17094470266972786,0.60344405699730608,0.45994963175890247,0.85863396808915637,0.71717405767584874,0.73244940262375713,0.69865338890266571,0.97538166689301908,0.31862413466029355,0.3910857394676579,0.49081660004874705,0.93231749270514508,0.077150200282541812,0.17468328315890513,0.70396052360308004,0.1101989025238348,0.67824870574593854,0.60154635956151881,134.46208367089645,126.85977661993326,117.88136830499914,38.660008782542619,12.812411688589743,23.177449737296079,132.14904352356621,10.61824708842132,135.74149250810842,134.80034708199403,63.060792144295121,73.464187521524053,70.261166895151987,66.228910077121597,69.215087138384561,0.10073649697005749,0.75065375119447708,-0.65286023914813995,47.132840633392334,0.0,0.11180904787033796,-0.12381170177832246,-0.64133407920598984,-0.75619230419397354,0.0,0.0,0.0,-1.3442424535751343,-0.71686631441116333,-4.014829158782959,-1.254730224609375,0.1418304443359375,-5.8703346252441406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.63434982299804688,1.1704864501953125,-5.00189208984375
25.0,1.0,0.0,0.0,0.0,1.0,0.97700929394991132,0.6990831911888935,0.74488607163494369,0.7220940732309864,1.0543006153720413,0.36558960008269226,0.39911373578058584,0.45748616577964923,0.81483525109297972,0.056908629845616752,0.10596773862361943,0.68143694031643398,0.074067649768204319,0.68890538718104133,0.64124481171241521,1.5504276105071759,2.3830356942280244,2.2013094486843565,2.0741792077071324,2.1648225942271386,0.86449556357022228,0.88696218013778516,0.90126635762891827,0.94014275249728274,0.23055500170549015,0.46243569471758178,0.67590611282426494,0.23740102053970993,0.45739271781800006,0.22307717784194167,0.982085931521818,1.2192215795141093,1.2212521779041783,1.1572798922531942,1.2533152000701395,0.45353479568453947,0.53946243265258931,0.63807272079337685,1.0004796942745822,0.12344594308708451,0.28801985563982063,0.69395957775403705,0.17206087293086003,0.59509957993766149,0.45118461459190751,0.96349538492956199,0.87068731489954521,0.90297852855369898,0.8677211675220402,1.0903552952087217,0.29507962574994751,0.36231962962007952,0.46116398115244528,0.90987000492488013,0.072883147629902889,0.16770841148172619,0.69867512294990619,0.11123227707479391,0.67825758768147593,0.59846805425932126,120.46038967898801,111.84061581435103,103.68944842206395,38.281425484113974,15.248736910521265,25.75894129188697,120.74509843057714,10.74587418898318,123.27035511674063,121.57770702813819,60.189306338914534,61.146188947763463,57.006141072459698,53.692908940527133,68.016334297533973,0.07104831375181675,0.74812595546245575,-0.65946836024522781,47.717143058776855,0.0,0.13659257348626852,-0.17892005294561386,-0.64071690291166306,-0.74627921730279922,0.0,0.0,0.0,-2.6321520805358887,-1.4015700817108154,-2.9110081195831299,0.0891571044921875,0.470458984375,-6.5726776123046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,1.0,0.0,0.0,0.0,1.0,0.86392734158868179,0.54398319862971756,0.57681806404523717,0.55417840328062884,0.9451683993902652,0.36742486051738016,0.40419133322430628,0.46742237647228957,0.81008505321861879,0.057795683409029484,0.11400616768074751,0.66721593685684766,0.077157023132495492,0.66907833980620679,0.62145050884404973,1.4258901602952256,1.9373824266819699,1.7247794043065343,1.6024822716761393,1.7335775679265228,0.86449558625866374,0.88696216879356449,0.90126636897313894,0.94014278652994487,0.23055500170549012,0.46243570038969217,0.6759061355127064,0.23740103188393066,0.45739270647377916,0.22307716649772097,0.85731643466719054,1.0102148709599177,1.004401264225349,0.94131233727074026,1.0884157982342515,0.47430977449614226,0.56214042587784863,0.66205478415181118,1.0133495871147249,0.12388738996775514,0.28807015125023044,0.6848662525016076,0.17135223884744555,0.58445004829537039,0.4388097794002056,0.84254425470834515,0.69806003051312071,0.71954108430296504,0.68479823085267144,0.96631898051408593,0.30636963048347954,0.37497551998555084,0.4766174770297687,0.91334051549878792,0.073549087701252416,0.17165118871508234,0.68487279201499707,0.11185827851667184,0.66027953653389471,0.58039107672627188,126.74195244165593,118.72426829009208,110.20810583384325,36.414127324000184,14.438450865271729,24.523593578123911,124.05294538523597,10.365974798478838,126.92110744981173,124.88510660540636,60.427392219229198,67.678767138844904,64.293737339017625,60.423767096327211,64.732066863437311,0.098918349482119083,0.75193993002176285,-0.65153215825557709,46.542660713195801,0.0,0.12277657212689519,-0.16605203039944172,-0.63308844715356827,-0.75584088265895844,0.0,0.0,0.0,-0.87599676847457886,-0.55660027265548706,-4.3148231506347656,-1.9904861450195312,3.061309814453125,-12.093524932861328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
